Date,Open,High,Low,Close,Volume,Adj Close
2010-12-31,63.80,63.90,63.05,63.10,1328200,51.071
2010-12-30,63.50,64.05,63.30,63.55,1570100,51.435
2010-12-29,63.40,63.95,63.10,63.80,869500,51.638
2010-12-28,63.40,63.40,63.00,63.20,1874100,51.152
2010-12-27,63.45,63.45,63.45,63.45,000,51.355
2010-12-24,63.40,64.00,63.35,63.45,904100,51.355
2010-12-23,63.40,64.20,63.40,63.40,726300,51.314
2010-12-22,64.20,64.20,63.65,63.70,1644400,51.557
2010-12-21,64.00,64.25,63.80,64.20,2127000,51.962
2010-12-20,63.05,64.00,62.80,63.90,2644400,51.719
2010-12-17,63.30,63.40,62.60,62.90,3611300,50.909
2010-12-16,63.10,63.85,63.00,63.05,2948000,51.031
2010-12-15,63.35,64.30,63.15,63.25,4448500,51.193
2010-12-14,63.95,63.95,63.95,63.95,000,51.759
2010-12-13,64.30,64.40,63.70,63.95,2641100,51.759
2010-12-10,63.55,63.85,63.10,63.75,940300,51.597
2010-12-09,63.55,63.80,63.40,63.70,1180500,51.557
2010-12-08,63.80,64.00,63.00,63.35,2492700,51.274
2010-12-07,63.00,63.80,62.85,63.80,2825800,51.638
2010-12-06,63.20,63.80,62.90,62.95,2473800,50.95
2010-12-03,63.50,64.10,63.05,63.15,2284100,51.112
2010-12-02,64.15,64.15,63.20,63.90,2433900,51.719
2010-12-01,64.40,64.40,63.95,64.35,2069700,51.662
2010-11-30,63.85,64.20,63.65,63.90,3348200,51.301
2010-11-29,63.45,64.25,63.25,64.15,1894600,51.502
2010-11-26,63.20,63.45,62.90,63.35,2116800,50.859
2010-11-25,63.00,64.35,63.00,63.20,1739200,50.739
2010-11-24,63.80,63.80,63.20,63.35,1359700,50.859
2010-11-23,64.00,64.20,63.00,63.15,2003200,50.699
2010-11-22,64.00,64.25,63.70,63.80,2326400,51.221
2010-11-19,63.30,63.70,62.80,63.45,1960700,50.94
2010-11-18,63.70,63.70,63.00,63.35,1287800,50.859
2010-11-17,62.55,63.65,62.55,62.85,2343800,50.458
2010-11-16,63.70,64.00,62.90,63.05,3465300,50.618
2010-11-15,63.85,64.40,63.60,63.75,2206500,51.18
2010-11-12,63.40,64.15,63.30,63.85,2084700,51.261
2010-11-11,64.35,64.35,63.45,63.55,5066300,51.02
2010-11-10,63.85,64.25,63.65,64.05,2331300,51.421
2010-11-09,64.00,64.00,62.00,63.75,2037400,51.18
2010-11-08,64.00,64.00,63.50,63.90,2122900,51.301
2010-11-05,64.00,64.30,63.35,63.70,5162300,51.14
2010-11-04,64.60,64.70,63.80,63.90,6610600,51.301
2010-11-03,64.70,64.70,63.65,64.00,3498600,51.381
2010-11-02,64.30,64.40,63.55,64.30,1013000,51.622
2010-11-01,63.50,64.60,63.50,64.40,2219100,51.702
2010-10-29,63.60,63.80,63.00,63.00,2891700,50.578
2010-10-28,63.60,63.80,63.20,63.60,995000,51.06
2010-10-27,63.80,64.025,63.00,63.15,3698900,50.699
2010-10-26,64.20,64.40,63.85,63.95,1628600,51.341
2010-10-25,64.75,64.80,64.05,64.30,2644700,51.622
2010-10-22,64.05,64.80,64.05,64.60,2024300,51.863
2010-10-21,64.60,64.95,64.45,64.65,2299300,51.903
2010-10-20,64.65,64.75,63.80,64.45,2781000,51.742
2010-10-19,63.00,64.00,63.00,64.00,2573400,51.381
2010-10-18,63.95,63.95,62.85,63.00,3220500,50.578
2010-10-15,63.75,64.80,63.20,63.60,3160800,51.06
2010-10-14,64.80,65.00,63.25,63.45,3644300,50.94
2010-10-13,63.45,64.55,63.15,63.85,3492000,51.261
2010-10-12,62.60,63.05,62.45,63.00,1946600,50.578
2010-10-11,62.65,62.70,62.10,62.60,1416500,50.257
2010-10-08,62.55,62.55,62.00,62.40,1681100,50.097
2010-10-07,62.65,62.70,62.00,62.20,1708600,49.936
2010-10-06,62.90,62.90,61.85,62.35,3007100,50.056
2010-10-05,61.90,62.50,61.70,62.25,2383700,49.976
2010-10-04,62.00,62.20,61.45,61.55,3603700,49.414
2010-10-01,61.90,61.90,61.90,61.90,000,49.695
2010-09-30,62.00,62.15,61.60,61.95,2720600,49.735
2010-09-29,62.00,62.20,61.60,62.00,2563400,49.775
2010-09-28,62.20,62.35,61.90,61.90,2465700,49.695
2010-09-27,62.00,62.05,61.60,62.00,2922400,49.775
2010-09-24,61.70,62.20,61.50,62.05,4160600,49.816
2010-09-23,61.30,61.30,61.30,61.30,000,49.213
2010-09-22,61.20,61.80,60.95,61.15,2513400,49.093
2010-09-21,61.25,61.50,60.70,60.75,2359200,48.772
2010-09-20,61.95,62.10,61.40,61.45,1701100,49.334
2010-09-17,61.00,62.05,60.85,61.95,2660500,49.735
2010-09-16,60.90,61.30,60.75,61.00,2588100,48.973
2010-09-15,60.90,60.90,60.20,60.55,2811400,48.611
2010-09-14,60.10,60.20,59.80,60.00,2090500,48.17
2010-09-13,60.00,60.20,59.60,60.15,3835500,48.29
2010-09-10,59.35,59.90,59.25,59.85,1543100,48.049
2010-09-09,59.75,60.00,59.30,59.40,2294900,47.688
2010-09-08,60.20,60.50,59.80,59.95,2716800,48.13
2010-09-07,59.50,60.10,59.50,59.95,2957300,48.13
2010-09-06,58.45,59.75,58.45,59.65,2851500,47.889
2010-09-03,59.00,59.00,58.40,58.60,3249900,47.046
2010-09-02,59.80,59.80,59.45,59.50,2274900,47.351
2010-09-01,59.85,59.85,59.00,59.30,3525500,47.192
2010-08-31,59.75,59.80,59.35,59.55,3378100,47.391
2010-08-30,59.30,59.65,59.10,59.60,2616700,47.43
2010-08-27,58.50,59.10,58.20,58.95,4138200,46.913
2010-08-26,58.10,58.55,58.00,58.20,3277800,46.316
2010-08-25,57.55,58.15,57.50,57.80,2428400,45.998
2010-08-24,57.70,57.80,57.40,57.45,2253300,45.719
2010-08-23,57.55,57.95,57.55,57.95,1314500,46.117
2010-08-20,57.80,57.80,57.30,57.50,1745600,45.759
2010-08-19,58.05,58.05,57.50,57.70,1686700,45.918
2010-08-18,58.15,58.25,57.75,57.85,2290100,46.038
2010-08-17,58.15,58.25,57.80,57.90,1709300,46.078
2010-08-16,57.15,58.05,57.15,58.05,2765900,46.197
2010-08-13,57.85,57.85,57.05,57.15,1882800,45.481
2010-08-12,57.70,57.70,57.25,57.45,1905300,45.719
2010-08-11,57.65,57.70,57.20,57.50,1627600,45.759
2010-08-10,56.95,57.50,56.90,57.40,2509100,45.68
2010-08-09,57.85,57.85,57.00,57.25,2863600,45.56
2010-08-06,57.30,57.95,57.15,57.90,2028900,46.078
2010-08-05,58.00,58.00,57.40,57.50,1180800,45.759
2010-08-04,57.85,58.05,57.45,57.70,2745300,45.918
2010-08-03,57.25,57.80,57.25,57.60,2588200,45.839
2010-08-02,57.40,57.75,57.30,57.70,2366900,45.918
2010-07-30,57.00,57.40,56.85,57.35,1676000,45.64
2010-07-29,56.40,57.00,56.40,56.75,1173200,45.162
2010-07-28,56.75,57.00,56.50,56.60,1555800,45.043
2010-07-27,57.00,57.00,56.60,56.70,1252400,45.123
2010-07-26,57.00,57.05,56.55,56.85,1581100,45.242
2010-07-23,56.30,56.90,56.30,56.85,1521300,45.242
2010-07-22,56.50,56.60,56.35,56.35,1716200,44.844
2010-07-21,56.90,56.90,56.25,56.55,2283200,45.003
2010-07-20,56.65,57.00,56.40,56.65,1371200,45.083
2010-07-19,56.60,56.80,56.50,56.65,1693100,45.083
2010-07-16,56.75,57.10,56.65,56.90,1338400,45.282
2010-07-15,57.15,57.50,56.75,56.85,1904700,45.242
2010-07-14,57.10,57.15,56.90,57.05,3120800,45.401
2010-07-13,57.10,57.30,56.75,56.85,1867600,45.242
2010-07-12,57.65,57.65,57.30,57.35,1432600,45.64
2010-07-09,57.20,57.60,57.20,57.50,3226400,45.759
2010-07-08,57.60,57.60,57.15,57.35,2792100,45.64
2010-07-07,57.10,57.20,56.80,57.10,2338300,45.441
2010-07-06,56.40,57.35,56.40,57.30,3564700,45.60
2010-07-05,56.40,56.70,56.30,56.60,800700,45.043
2010-07-02,56.45,56.75,56.20,56.55,1937400,45.003
2010-07-01,56.45,56.45,56.45,56.45,000,44.924
2010-06-30,56.00,56.55,55.95,56.45,3287400,44.924
2010-06-29,56.95,57.00,56.05,56.35,2119000,44.844
2010-06-28,57.00,57.00,56.35,56.85,1745000,45.242
2010-06-25,55.90,57.00,55.90,56.90,3972400,45.282
2010-06-24,56.50,56.60,56.35,56.35,2463700,44.844
2010-06-23,55.95,56.40,55.90,56.35,3642600,44.844
2010-06-22,56.00,56.30,55.80,55.95,2737300,44.526
2010-06-21,55.95,56.20,55.70,56.10,3695700,44.645
2010-06-18,55.20,55.90,55.05,55.70,2453100,44.327
2010-06-17,56.25,56.30,55.10,55.45,2250700,44.128
2010-06-16,55.15,55.15,55.15,55.15,000,43.889
2010-06-15,55.55,55.55,54.75,55.35,1936400,44.048
2010-06-14,55.65,55.65,55.25,55.40,1764300,44.088
2010-06-11,54.80,55.50,54.80,55.40,2078500,44.088
2010-06-10,55.00,55.30,54.75,55.05,1519800,43.81
2010-06-09,54.70,55.30,54.30,54.95,3045200,43.73
2010-06-08,54.50,54.70,54.05,54.50,2083300,43.372
2010-06-07,54.40,54.80,54.20,54.30,2026400,43.213
2010-06-04,54.95,54.95,54.40,54.55,1996700,43.412
2010-06-03,54.70,55.00,54.65,54.75,2370300,43.571
2010-06-02,55.05,55.05,54.70,54.80,2280000,43.611
2010-06-01,54.80,55.30,54.65,55.20,2516300,43.515
2010-05-31,55.20,55.30,54.70,54.85,3832300,43.239
2010-05-28,54.70,54.90,54.30,54.80,4733900,43.20
2010-05-27,55.00,55.45,54.50,54.75,4691900,43.16
2010-05-26,55.25,56.00,54.90,55.25,9623300,43.555
2010-05-25,55.40,55.65,54.80,55.25,3381100,43.555
2010-05-24,55.95,55.95,55.35,55.40,4073200,43.673
2010-05-21,56.40,56.40,56.40,56.40,000,44.461
2010-05-20,55.60,56.55,55.60,56.40,4556400,44.461
2010-05-19,55.417,55.95,55.10,55.80,2677500,43.988
2010-05-18,55.268,55.70,55.15,55.55,2539200,43.791
2010-05-17,54.632,55.30,54.55,55.00,3642100,43.357
2010-05-14,54.90,55.05,54.55,54.85,2329000,43.239
2010-05-13,55.15,55.15,54.94,55.00,2144400,43.357
2010-05-12,54.60,54.95,54.10,54.70,3187200,43.121
2010-05-11,54.448,54.45,54.00,54.35,4205400,42.845
2010-05-10,54.85,54.85,54.05,54.45,3369100,42.924
2010-05-07,54.90,55.00,54.00,54.85,4478300,43.239
2010-05-06,54.70,54.70,53.80,54.30,3809900,42.806
2010-05-05,54.30,54.90,54.20,54.60,2938200,43.042
2010-05-04,54.60,54.90,54.15,54.30,1645700,42.806
2010-05-03,54.00,55.00,54.00,54.75,2372100,43.16
2010-04-30,54.80,55.20,54.45,54.50,4046000,42.963
2010-04-29,55.30,55.50,54.75,54.80,4644200,43.20
2010-04-28,56.10,56.50,55.10,55.25,4459000,43.555
2010-04-27,56.65,56.75,56.35,56.50,2639400,44.54
2010-04-26,56.70,56.95,56.55,56.90,1746200,44.855
2010-04-23,57.25,57.25,56.10,56.25,4861600,44.343
2010-04-22,57.20,57.20,56.60,57.10,2099000,45.013
2010-04-21,57.10,57.20,56.75,57.20,2098600,45.092
2010-04-20,57.05,57.15,56.50,56.85,4250900,44.816
2010-04-19,56.40,56.95,55.80,56.50,4531100,44.54
2010-04-16,55.75,56.00,55.65,55.90,2549100,44.067
2010-04-15,57.00,57.00,55.75,55.80,3896600,43.988
2010-04-14,57.70,57.95,57.60,57.75,4164800,44.80
2010-04-13,57.75,57.75,57.00,57.55,4534400,44.645
2010-04-12,56.85,57.15,56.80,56.95,3041400,44.179
2010-04-09,56.75,56.95,56.55,56.85,3439000,44.102
2010-04-08,56.60,56.80,56.40,56.45,2105000,43.792
2010-04-07,56.80,56.80,56.30,56.65,3207800,43.947
2010-04-06,56.30,56.30,56.30,56.30,000,43.675
2010-04-05,56.30,56.30,56.30,56.30,000,43.675
2010-04-02,56.30,56.30,56.30,56.30,000,43.675
2010-04-01,55.75,56.30,55.55,56.25,3404300,43.636
2010-03-31,55.80,55.95,55.40,55.50,3318600,43.055
2010-03-30,55.15,55.80,55.00,55.45,2980900,43.016
2010-03-29,55.15,55.50,54.95,55.35,1720000,42.938
2010-03-26,54.75,55.40,54.70,55.25,2323400,42.861
2010-03-25,55.10,55.10,54.65,54.85,2060200,42.55
2010-03-24,55.40,55.40,54.90,55.10,1135000,42.744
2010-03-23,55.10,55.20,54.85,55.10,2277300,42.744
2010-03-22,54.85,55.20,54.65,54.85,3435000,42.55
2010-03-19,54.80,55.20,54.80,55.15,3312100,42.783
2010-03-18,55.10,55.10,54.80,55.00,1439000,42.667
2010-03-17,54.85,55.20,54.80,55.10,3664400,42.744
2010-03-16,55.15,55.20,54.50,54.75,3077600,42.473
2010-03-15,54.15,54.95,54.15,54.90,3396300,42.589
2010-03-12,55.25,55.25,54.30,54.40,2898600,42.201
2010-03-11,54.70,54.70,54.25,54.45,2664800,42.24
2010-03-10,54.40,54.40,54.15,54.40,2297500,42.201
2010-03-09,53.95,54.30,53.95,54.25,1679100,42.085
2010-03-08,54.60,54.60,53.75,53.95,3897400,41.852
2010-03-05,54.20,54.40,54.00,54.25,4975000,42.085
2010-03-04,53.95,54.10,53.60,53.65,4380000,41.619
2010-03-03,53.95,54.00,53.30,53.45,2898000,41.464
2010-03-02,54.35,54.35,53.80,53.90,2778900,41.813
2010-03-01,53.90,54.10,53.80,54.05,2867800,41.93
2010-02-26,53.80,53.80,53.50,53.65,3672400,41.619
2010-02-25,53.50,53.70,53.20,53.25,2394800,41.309
2010-02-24,53.60,53.70,53.35,53.50,1833000,41.503
2010-02-23,53.35,53.65,53.00,53.55,2755700,41.542
2010-02-22,53.45,53.45,53.10,53.30,2204200,41.348
2010-02-19,53.15,53.45,52.90,52.90,1354700,41.038
2010-02-18,53.30,53.50,53.10,53.35,1318600,41.387
2010-02-17,53.70,53.80,53.25,53.45,2741000,41.464
2010-02-16,53.20,53.20,53.20,53.20,000,41.27
2010-02-15,53.20,53.20,53.20,53.20,000,41.27
2010-02-12,53.15,53.25,53.10,53.20,2562400,41.27
2010-02-11,53.10,53.10,52.85,53.05,2214900,41.154
2010-02-10,53.10,53.10,52.60,52.80,2270100,40.96
2010-02-09,52.50,53.10,52.50,53.00,5079200,41.115
2010-02-08,52.65,52.85,52.20,52.70,3213700,40.882
2010-02-05,52.40,52.70,52.20,52.20,3607000,40.495
2010-02-04,52.75,52.60,52.60,53.00,1752700,41.115
2010-02-03,53.10,53.10,52.75,53.00,2246800,41.115
2010-02-02,52.55,53.00,52.55,52.95,4591400,41.076
2010-02-01,52.70,52.95,52.50,52.95,7198700,41.076
2010-01-29,52.15,52.70,52.00,52.50,4472900,40.727
2010-01-28,52.15,52.45,52.10,52.20,2198300,40.495
2010-01-27,52.55,52.75,52.10,52.20,2420200,40.495
2010-01-26,52.50,52.75,52.30,52.60,3945100,40.805
2010-01-25,52.45,52.70,52.30,52.70,4062800,40.882
2010-01-22,52.40,52.45,51.80,52.40,8041200,40.65
2010-01-21,52.40,52.45,52.10,52.15,3850500,40.456
2010-01-20,52.40,52.55,52.20,52.35,4701500,40.611
2010-01-19,52.80,52.80,52.40,52.50,2318100,40.727
2010-01-18,52.75,52.80,52.50,52.60,1522200,40.805
2010-01-15,53.10,53.10,52.60,52.70,2716500,40.882
2010-01-14,53.10,53.10,52.70,52.95,1188200,41.076
2010-01-13,53.00,53.05,52.60,52.70,2209900,40.882
2010-01-12,53.30,53.30,53.00,53.05,3329500,41.154
2010-01-11,53.15,53.35,52.90,53.05,2823400,41.154
2010-01-08,52.75,53.00,52.70,52.95,2983200,41.076
2010-01-07,52.90,53.00,52.50,52.85,2581700,40.999
2010-01-06,52.85,53.00,52.50,52.80,2823900,40.96
2010-01-05,52.65,52.80,52.50,52.75,3083000,40.921
2010-01-04,52.50,52.60,52.35,52.55,1658600,40.766
2010-01-01,52.45,52.45,52.45,52.45,000,40.689
2009-12-31,52.45,52.60,52.40,52.45,2709200,40.689
2009-12-30,52.25,52.50,52.10,52.45,2006700,40.689
2009-12-29,52.05,52.40,52.05,52.35,2762600,40.611
2009-12-28,52.40,52.40,52.20,52.25,1023600,40.533
2009-12-25,52.20,52.20,52.20,52.20,000,40.495
2009-12-24,52.45,52.10,52.15,52.45,1479200,40.689
2009-12-23,52.15,52.45,52.10,52.35,1862100,40.611
2009-12-22,52.35,52.40,52.05,52.30,2686900,40.572
2009-12-21,52.45,52.50,52.05,52.10,5313000,40.417
2009-12-18,52.35,52.40,52.00,52.35,4587300,40.611
2009-12-17,52.20,52.30,52.00,52.05,3755200,40.378
2009-12-16,52.10,52.40,52.10,52.20,2635100,40.495
2009-12-15,52.40,52.40,52.10,52.15,1683900,40.456
2009-12-14,52.40,52.40,52.10,52.20,3602000,40.495
2009-12-11,52.20,52.45,51.95,52.10,2681100,40.417
2009-12-10,52.15,52.20,51.85,52.05,4658400,40.378
2009-12-09,51.80,52.25,51.80,51.85,2807600,40.223
2009-12-08,51.90,52.05,51.75,51.85,4226800,40.223
2009-12-07,52.00,52.20,51.80,51.85,3766800,40.223
2009-12-04,52.25,52.30,52.00,52.15,2415600,40.456
2009-12-03,51.95,52.40,51.90,52.30,4489600,40.572
2009-12-02,52.45,52.45,51.95,52.00,4735700,40.339
2009-12-01,52.45,52.85,52.40,52.70,2576100,40.479
2009-11-30,52.50,52.80,52.40,52.55,5163800,40.364
2009-11-27,52.70,52.70,52.15,52.35,6937500,40.21
2009-11-26,52.85,53.00,52.50,52.70,3217100,40.479
2009-11-25,52.65,53.00,52.60,52.80,3450900,40.556
2009-11-24,52.65,53.00,52.65,52.65,3218700,40.441
2009-11-23,52.85,52.95,52.60,52.90,2242800,40.633
2009-11-20,52.40,52.75,52.40,52.55,1527900,40.364
2009-11-19,52.90,52.90,52.50,52.55,1809500,40.364
2009-11-18,52.35,52.80,52.35,52.50,1422600,40.325
2009-11-17,52.50,52.80,52.20,52.75,2341100,40.517
2009-11-16,52.35,52.90,52.35,52.75,2352500,40.517
2009-11-13,52.75,52.80,52.55,52.75,2781800,40.517
2009-11-12,52.35,52.65,52.35,52.60,3523900,40.402
2009-11-11,52.35,52.50,52.25,52.35,2996100,40.21
2009-11-10,52.10,52.25,51.85,52.10,2372100,40.018
2009-11-09,52.30,52.30,51.80,51.85,3415500,39.826
2009-11-06,51.80,52.30,51.80,51.90,2181200,39.865
2009-11-05,51.75,52.00,51.70,51.85,2447200,39.826
2009-11-04,52.20,52.40,51.90,52.00,1858800,39.941
2009-11-03,51.90,52.05,51.70,51.70,4079600,39.711
2009-11-02,51.60,52.10,51.60,52.00,3051400,39.941
2009-10-30,52.30,52.30,52.00,52.10,3002100,40.018
2009-10-29,52.00,52.20,51.90,52.05,3135100,39.98
2009-10-28,51.85,52.10,51.85,51.90,2604400,39.865
2009-10-27,52.00,52.15,51.80,51.85,7012900,39.826
2009-10-26,52.15,52.15,52.15,52.15,000,40.057
2009-10-23,52.05,52.40,52.05,52.15,3196700,40.057
2009-10-22,52.55,52.60,52.05,52.05,5138200,39.98
2009-10-21,52.15,52.50,52.10,52.30,1986300,40.172
2009-10-20,52.50,52.75,52.00,52.20,5858700,40.095
2009-10-19,52.30,52.80,52.30,52.70,2120000,40.479
2009-10-16,52.75,52.80,52.25,52.60,3036100,40.402
2009-10-15,52.60,52.65,52.25,52.50,2675100,40.325
2009-10-14,52.30,52.50,52.15,52.45,2864900,40.287
2009-10-13,52.15,52.40,52.05,52.15,2939600,40.057
2009-10-12,52.45,52.45,52.10,52.20,1240500,40.095
2009-10-09,52.10,52.45,52.10,52.25,1933700,40.133
2009-10-08,52.10,52.40,52.00,52.40,1924100,40.249
2009-10-07,52.25,52.40,51.95,52.00,3995500,39.941
2009-10-06,52.00,52.25,51.80,52.05,4524200,39.98
2009-10-05,52.15,52.30,51.90,52.00,2507400,39.941
2009-10-02,52.40,52.40,51.90,52.00,4012000,39.941
2009-10-01,52.60,52.60,52.60,52.60,000,40.402
2009-09-30,52.35,52.80,51.90,52.60,4453900,40.402
2009-09-29,52.20,52.35,52.00,52.05,1816200,39.98
2009-09-28,52.00,52.45,51.90,52.20,2457600,40.095
2009-09-25,52.40,52.40,52.00,52.05,4321600,39.98
2009-09-24,52.30,52.75,52.05,52.10,3833500,40.018
2009-09-23,52.35,52.70,52.30,52.60,2253600,40.402
2009-09-22,52.30,52.60,52.30,52.55,1670600,40.364
2009-09-21,52.55,52.55,52.30,52.30,1623900,40.172
2009-09-18,52.20,52.55,52.10,52.35,5070700,40.21
2009-09-17,52.30,52.55,52.10,52.30,4288600,40.172
2009-09-16,52.35,52.45,52.05,52.30,2014500,40.172
2009-09-15,52.20,52.40,52.05,52.15,1447400,40.057
2009-09-14,52.45,52.45,52.10,52.40,1332900,40.249
2009-09-11,52.05,52.55,52.00,52.45,2652000,40.287
2009-09-10,52.40,52.50,52.00,52.25,3752700,40.133
2009-09-09,52.50,52.50,52.00,52.20,3652600,40.095
2009-09-08,52.20,52.55,52.00,52.30,2925700,40.172
2009-09-07,52.35,52.40,52.00,52.20,2013900,40.095
2009-09-04,51.70,52.50,51.70,52.40,6366800,40.249
2009-09-03,52.30,52.35,51.90,52.15,4358000,40.057
2009-09-02,52.45,52.75,52.10,52.60,3412800,40.003
2009-09-01,52.05,52.75,52.00,52.60,3549200,40.003
2009-08-31,52.15,52.35,51.80,51.90,6863300,39.47
2009-08-28,52.35,52.65,52.30,52.50,2317700,39.927
2009-08-27,52.25,52.90,52.15,52.50,3260300,39.927
2009-08-26,52.30,52.40,52.10,52.15,4707300,39.661
2009-08-25,52.20,52.60,52.20,52.30,3735700,39.775
2009-08-24,52.85,53.00,52.30,52.35,3922900,39.813
2009-08-21,52.10,52.65,52.10,52.50,2296700,39.927
2009-08-20,52.00,52.80,52.00,52.65,4136600,40.041
2009-08-19,52.40,52.60,52.00,52.05,5209000,39.585
2009-08-18,53.90,53.95,52.40,52.55,7544000,39.965
2009-08-17,53.60,53.80,53.20,53.60,2866000,40.763
2009-08-14,53.75,53.90,53.15,53.85,3028200,40.953
2009-08-13,53.75,53.90,53.30,53.40,2871900,40.611
2009-08-12,53.85,53.90,53.05,53.25,3323900,40.497
2009-08-11,53.40,53.90,53.15,53.85,4000100,40.953
2009-08-10,52.90,53.50,52.55,53.25,3863800,40.497
2009-08-07,52.35,52.90,52.30,52.75,5574100,40.117
2009-08-06,52.90,52.90,52.40,52.50,3325600,39.927
2009-08-05,52.80,52.90,52.30,52.60,3630900,40.003
2009-08-04,52.80,52.80,52.40,52.60,5134200,40.003
2009-08-03,52.45,52.80,52.30,52.65,3121000,40.041
2009-07-31,52.60,52.75,52.40,52.70,3715000,40.079
2009-07-30,52.45,52.75,52.30,52.55,4123900,39.965
2009-07-29,52.50,52.50,52.10,52.40,4522100,39.851
2009-07-28,52.45,52.45,52.05,52.25,4331600,39.737
2009-07-27,52.40,52.40,52.10,52.20,3434000,39.699
2009-07-24,52.30,52.50,52.00,52.30,3978000,39.775
2009-07-23,52.55,52.60,52.20,52.40,3178900,39.851
2009-07-22,52.45,52.50,52.15,52.25,3161200,39.737
2009-07-21,52.10,52.25,51.90,52.15,4117700,39.661
2009-07-20,51.75,52.30,51.75,51.95,3993200,39.509
2009-07-17,51.95,52.25,51.75,52.15,3822800,39.661
2009-07-16,52.50,52.50,51.70,51.95,5170100,39.509
2009-07-15,52.20,52.30,52.05,52.30,3355200,39.775
2009-07-14,52.00,52.20,51.90,52.15,3795000,39.661
2009-07-13,51.95,52.00,51.50,51.90,5540500,39.47
2009-07-10,51.60,51.90,51.55,51.70,2517800,39.318
2009-07-09,51.90,51.95,51.65,51.75,2470800,39.356
2009-07-08,51.50,51.90,51.50,51.85,3609500,39.432
2009-07-07,51.40,51.70,51.40,51.65,2659600,39.28
2009-07-06,51.20,51.65,51.10,51.40,2929900,39.09
2009-07-03,51.05,51.55,51.00,51.30,2908200,39.014
2009-07-02,51.80,51.80,51.10,51.20,8356900,38.938
2009-07-01,51.40,51.40,51.40,51.40,000,39.09
2009-06-30,51.75,51.80,51.35,51.40,4916700,39.09
2009-06-29,51.55,51.85,51.45,51.50,6584100,39.166
2009-06-26,51.45,51.90,51.45,51.65,3653400,39.28
2009-06-25,51.95,52.10,51.50,51.60,5120600,39.242
2009-06-24,51.55,51.95,51.55,51.90,2401300,39.47
2009-06-23,51.60,51.90,51.50,51.85,3662700,39.432
2009-06-22,52.00,52.00,51.65,51.65,2956800,39.28
2009-06-19,52.05,52.05,51.65,51.80,3407200,39.394
2009-06-18,51.70,52.05,51.65,51.95,3440700,39.509
2009-06-17,52.05,52.05,51.60,51.80,3950800,39.394
2009-06-16,51.65,52.40,51.35,52.00,8766800,39.547
2009-06-15,51.75,51.90,51.40,51.55,3529300,39.204
2009-06-12,51.80,51.95,51.45,51.75,5241700,39.356
2009-06-11,51.55,52.00,51.40,51.75,3172100,39.356
2009-06-10,51.60,52.20,51.40,52.10,5737900,39.623
2009-06-09,51.60,51.75,51.15,51.60,6382800,39.242
2009-06-08,51.70,51.70,51.10,51.55,4040200,39.204
2009-06-05,51.10,51.95,51.10,51.70,5661800,39.318
2009-06-04,51.40,51.50,51.05,51.15,10693900,38.90
2009-06-03,51.70,51.80,51.35,51.65,9198200,39.28
2009-06-02,51.65,51.90,51.35,51.40,7658300,39.09
2009-06-01,52.20,52.55,52.00,52.20,9989000,39.303
2009-05-29,51.55,52.25,51.55,52.15,5950300,39.266
2009-05-28,51.70,51.70,51.70,51.70,000,38.927
2009-05-27,51.55,52.00,51.55,51.70,7241900,38.927
2009-05-26,51.80,51.85,51.50,51.55,3946900,38.814
2009-05-25,51.85,51.85,51.50,51.80,2282300,39.002
2009-05-22,51.60,51.85,51.45,51.55,3977600,38.814
2009-05-21,51.30,51.85,51.30,51.55,5837400,38.814
2009-05-20,52.00,52.10,51.55,51.60,5455000,38.851
2009-05-19,52.50,52.50,52.00,52.10,4494600,39.228
2009-05-18,52.00,52.35,51.85,52.30,4680000,39.378
2009-05-15,51.70,52.00,51.70,52.00,3174900,39.153
2009-05-14,51.60,51.80,51.30,51.70,3750600,38.927
2009-05-13,52.60,52.60,51.20,51.30,10119100,38.626
2009-05-12,51.25,52.20,51.25,52.10,4815600,39.228
2009-05-11,51.20,51.70,51.00,51.20,9477200,38.55
2009-05-08,51.55,51.70,51.10,51.30,12284100,38.626
2009-05-07,52.15,52.15,51.50,51.60,10872500,38.851
2009-05-06,51.95,52.20,51.65,52.15,6007400,39.266
2009-05-05,52.00,52.15,51.80,51.90,4472800,39.077
2009-05-04,52.60,52.80,51.60,52.00,19172800,39.153
2009-05-01,52.40,52.40,52.40,52.40,000,39.454
2009-04-30,51.95,52.55,51.95,52.40,5378100,39.454
2009-04-29,52.20,52.50,52.00,52.50,3573000,39.529
2009-04-28,52.40,52.50,52.05,52.30,3671700,39.378
2009-04-27,51.90,52.25,51.70,52.15,2629100,39.266
2009-04-24,52.10,51.90,52.40,52.45,1562200,39.491
2009-04-23,52.20,52.50,52.05,52.35,3353400,39.416
2009-04-22,52.55,52.60,51.40,52.00,6213100,39.153
2009-04-21,52.25,52.50,51.90,52.45,4404000,39.491
2009-04-20,52.00,52.10,51.70,51.90,4099000,39.077
2009-04-17,52.20,52.20,51.70,52.10,5832200,39.228
2009-04-16,52.20,52.55,51.70,51.90,7286600,39.077
2009-04-15,52.40,53.10,52.40,53.00,5043600,39.213
2009-04-14,53.00,53.00,52.15,52.55,10081900,38.88
2009-04-13,52.75,52.75,52.75,52.75,000,39.028
2009-04-10,52.75,52.75,52.75,52.75,000,39.028
2009-04-09,52.95,53.00,52.60,52.75,4082300,39.028
